endTime,artistName,trackName,msPlayed
2023-03-15 09:59,John Mayer,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",263573
2023-03-15 10:04,Tom Petty,Free Fallin',256000
2023-03-15 10:08,Journey,Faithfully (2023 Remaster),266973
2023-03-15 22:06,The Goo Goo Dolls,Iris,258080
2023-03-16 11:17,U2,I Still Haven't Found What I'm Looking For,277476
2023-03-16 11:23,R.E.M.,Everybody Hurts,22686
2023-03-16 11:23,Eagles,Hotel California - 2013 Remaster,391376
2023-03-16 11:27,Neil Diamond,Sweet Caroline,203573
2023-03-16 11:30,R.E.M.,Everybody Hurts,1910
2023-03-16 11:30,Rick Astley,Never Gonna Give You Up,213573
2023-03-16 11:30,Journey,Don't Stop Believin' (2024 Remaster),2303
2023-03-16 11:31,R.E.M.,Everybody Hurts,1150
2023-03-16 11:31,Eagles,Hotel California - 2013 Remaster,1720
2023-03-16 11:31,Journey,Don't Stop Believin' (2024 Remaster),1610
2023-03-16 11:35,Rick Astley,Never Gonna Give You Up,15730
2023-03-16 11:36,The Rolling Stones,"Paint It, Black",14080
2023-03-16 11:39,The Rolling Stones,Beast Of Burden - Remastered 1994,195590
2023-03-16 11:44,Foo Fighters,Wheels,278213
2023-03-16 11:48,Foo Fighters,Word Forward,226640
2023-03-16 11:52,Foo Fighters,Everlong - Acoustic Version,250906
2023-03-16 11:56,Foo Fighters,Let It Die,0
2023-03-16 11:56,Foo Fighters,The Pretender,269373
2023-03-16 11:59,Dr. Dre,Still D.R.E.,143870
2023-03-16 14:16,U2,I Still Haven't Found What I'm Looking For,15450
2023-03-16 14:18,Five For Fighting,Superman (It's Not Easy),60240
2023-03-16 14:24,Eagles,Lyin' Eyes - 2013 Remaster,381998
2023-03-16 14:29,U2,Sometimes You Can't Make It On Your Own,305080
2023-03-16 14:35,Guns N' Roses,Patience,354880
2023-03-16 14:39,Incubus,Drive,232453
2023-03-16 14:45,Bon Jovi,Bed Of Roses,391967
2023-03-16 14:49,xander.,Wall,211862
2023-03-16 14:52,no one's perfect,Serendipity,180000
2023-03-16 14:55,Towerz,Distant Thoughts,182692
2023-03-16 14:57,Maiso Linua,The Roots of Goodness,145573
2023-03-16 14:59,Sling Dilly,Lasting,126965
2023-03-16 15:02,fourwalls,My Adventure,151384
2023-03-16 15:04,l'Outlander,Freedom,102019
2023-03-16 15:06,Bcalm,traveller,137000
2023-03-16 15:08,Raimu,Samurai's Dream,137410
2023-03-16 15:11,Osaki,Hazy Illuminations,158609
2023-03-16 15:13,BVG,Silk Touch,140754
2023-03-16 15:16,Peak Twilight,Until We Meet Again,189250
2023-03-16 15:19,Lenny Loops,Exosphere,129710
2023-03-16 15:21,Tibeauthetraveler,Crystal clear,148294
2023-03-16 15:23,Bhxa,I can't give up,137142
2023-03-16 15:26,Team Astro,Light,155328
2023-03-16 15:29,Mondo Loops,Winter Shells,186232
2023-03-16 15:31,no one's perfect,Dahlia,127058
2023-03-16 15:34,SCayos,Galaxy,151578
2023-03-16 15:37,amies,See You Soon,193333
2023-03-16 15:40,Krynoze,Companion,153900
2023-03-16 15:41,SCayos,Lunar Souls (Interlude),86486
2023-03-16 15:44,Loafy Building,Opulence,150000
2023-03-16 15:47,Spencer Hunt,Dreamscape,179985
2023-03-16 15:49,Hoogway,Equation Of Time,165937
2023-03-16 15:52,Yasumu,We Met,141442
2023-03-16 15:54,Laffey,Gentle,148596
2023-03-16 15:57,Aso,Espresso,162191
2023-03-16 15:59,Mondo Loops,Drifting Far Away,154000
2023-03-16 16:02,juniorodeo,Equilibrium,147692
2023-03-17 05:08,Michael W. Smith,Agnus Dei - Live,400800
2023-03-17 05:11,Michael W. Smith,Healing Rain / Let It Rain - Live,200426
2023-03-17 05:14,Jadon Lavik,My Father's World,163880
2023-03-17 05:17,Kathryn Scott,I Love You Lord,142400
2023-03-17 05:20,Kutless,Everything I Need,181720
2023-03-17 05:32,Keith & Kristyn Getty,"Still My Soul, Be Still",168953
2023-03-17 05:55,DaniSogen,The Silk Way,66245
2023-03-17 14:44,Rick Astley,Never Gonna Give You Up,213573
2023-03-17 14:47,The Jackson 5,I Want You Back,176333
2023-03-17 14:51,Katrina & The Waves,Walking On Sunshine,238733
2023-03-17 14:55,KC & The Sunshine Band,Give It Up,254240
2023-03-17 14:57,Bee Gees,Stayin' Alive,92866
2023-03-17 15:00,Elton John,I'm Still Standing,183440
2023-03-17 15:04,Queen,I Want To Break Free,223080
2023-03-17 15:09,TOTO,Africa,295893
2023-03-17 15:12,Backstreet Boys,I Want It That Way,213306
2023-03-17 15:16,a-ha,Take on Me,225280
2023-03-17 15:20,Journey,Don't Stop Believin',250986
2023-03-17 15:23,Phil Collins,You Can't Hurry Love - 2016 Remaster,175746
2023-03-17 15:27,Van Halen,Jump - 2015 Remaster,241599
2023-03-17 15:32,Europe,The Final Countdown,310333
2023-03-17 15:36,Gloria Gaynor,"I Will Survive - Original 7"" Version",198373
2023-03-17 19:01,Wham!,Wake Me Up Before You Go-Go,47277
2023-03-17 19:06,Sauti Sol,Kuliko Jana,310056
2023-03-17 19:11,Terrian,God With Us,271360
2023-03-17 19:12,Sauti Sol,Intro,70397
2023-03-17 19:14,Nikita Kering',Last Name,121544
2023-03-17 19:19,Makoma,Butu Na Moyi,304117
2023-03-17 19:23,Todd Dulaney,(I'll Keep) Running to You,266657
2023-03-17 19:29,Sauti Sol,Short N Sweet,0
2023-03-17 19:29,Nathaniel Bassey,Wonderful Wonder (feat. Lovesong),333531
2023-03-17 19:30,Nathaniel Bassey,Wonderful Wonder (feat. Lovesong),1260
2023-03-17 19:35,Nathaniel Bassey,Book Of Life,304274
2023-03-17 19:39,Nathaniel Bassey,Book Of Life,154870
2023-03-17 19:45,Nathaniel Bassey,Olowogbogboro,356403
2023-03-17 19:50,Florocka,Twale,256998
2023-03-17 19:53,Moses Bliss,Taking Care,179280
2023-03-17 19:55,Uche Agu,My God Is Good - Double Double Remix/Live,148146
2023-03-17 20:02,Banky W.,My Destiny,435472
2023-03-17 20:08,Nathaniel Bassey,Wonderful Wonder (feat. Lovesong),333531
2023-03-17 20:14,Steve Crown,You are Great,383424
2023-03-17 20:15,Kayode Akojenu,My Praise,60000
2023-03-17 20:21,Moses Bliss,You I Live For,318066
2023-03-17 20:23,Uche Agu,Wonderful - African Worship Medley/Live,144213
2023-03-17 20:30,Nathaniel Bassey,Strong Tower,402973
2023-03-17 20:36,Florocka,No Longer Slaves,350981
2023-03-17 20:44,Casey J,If God / Nothing But the Blood,505120
2023-03-17 20:48,Grace Lokwa,Kumama Papa,260064
2023-03-17 20:54,One Hallelujah,Double Portion,352645
2023-03-17 20:59,Nathaniel Bassey,You Are God (feat. Chigozie Achugo),271438
2023-03-17 21:00,Travis Greene,While I'm Waiting (feat. Chandler Moore) [Live],59951
2023-03-18 05:44,Hope Creative,Zambe Monene,88800
2023-03-19 18:17,Hope Creative,Zambe Monene,7562
2023-03-20 19:41,Macklemore & Ryan Lewis,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",292593
2023-03-20 19:45,Lost Kings,Phone Down,215564
2023-03-20 19:48,Jake Scott,Whole Lives,207896
2023-03-20 19:51,MKTO,Classic,175426
2023-03-20 19:55,Jason Derulo,Trumpets,217306
2023-03-20 19:58,Robbie Williams,Candy,201053
2023-03-20 20:02,Maroon 5,Girls Like You,215229
2023-03-20 20:06,OneRepublic,Good Life,253306
2023-03-20 20:10,Bastille,Pompeii,214147
2023-03-20 20:13,"Earth, Wind & Fire",September,216022
2023-03-20 20:16,Capital Cities,Safe And Sound,192789
2023-03-20 20:19,The Lumineers,Ho Hey,163133
2023-03-20 20:22,Andy Grammer,Saved My Life (with R3HAB),174842
2023-03-20 20:26,David Guetta,Titanium (feat. Sia),245040
2023-03-20 20:30,Post Malone,Circles,215280
2023-03-20 20:33,Avicii,Without You (feat. Sandro Cavazza),181672
2023-03-20 20:37,OneRepublic,I Lived,234546
2023-03-20 20:40,The Script,Hall of Fame (feat. will.i.am),202533
2023-03-20 20:43,Andy Grammer,Lease On Life,168162
2023-03-20 20:47,Imagine Dragons,It's Time,240306
2023-03-20 20:50,The Beatles,Here Comes The Sun - Remastered 2009,185733
2023-03-20 20:54,Avicii,Waiting For Love,230613
2023-03-20 20:58,OneRepublic,Secrets,224693
2023-03-20 21:01,WALK THE MOON,Work This Body,175906
2023-03-20 21:04,Maroon 5,Maps,1630
2023-03-20 21:04,Katrina & The Waves,Walking On Sunshine,24424
2023-03-20 21:04,Andy Grammer,Fine By Me,172893
2023-03-20 21:04,Coldplay,Paradise,2250
2023-03-20 21:05,Imagine Dragons,Demons,66010
2023-03-20 21:05,Avicii,Levels - Radio Edit,2940
2023-03-20 21:05,Maroon 5,What Lovers Do (feat. SZA),2480
2023-03-20 21:05,Phillip Phillips,Home,1750
2023-03-20 21:05,Aloe Blacc,The Man,1880
2023-03-20 21:09,Toploader,Dancing in the Moonlight,232693
2023-03-20 21:10,Miley Cyrus,Party In The U.S.A.,1780
2023-03-20 21:10,OneRepublic,Counting Stars,64716
2023-03-20 21:14,Simple Plan,Summer Paradise (feat. MKTO) - Single Version,233578
2023-03-20 21:17,Olly Murs,Wrapped Up (feat. Travie McCoy),185629
2023-03-20 21:21,Maroon 5,Payphone,231173
2023-03-20 21:24,WALK THE MOON,Shut Up and Dance,199080
2023-03-20 21:27,Avicii,The Nights,176658
2023-03-20 21:31,American Authors,Best Day Of My Life,194240
2023-03-20 21:34,Lauv,I Like Me Better,197436
2023-03-20 21:37,Sigala,Came Here for Love,203386
2023-03-20 21:41,David Guetta,Without You (feat. Usher),208133
2023-03-20 21:44,The Wanted,Walks Like Rihanna,2840
2023-03-20 21:44,Aloe Blacc,Wake Me Up - Acoustic,1640
2023-03-20 21:44,Olly Murs,Dance with Me Tonight,21969
2023-03-20 21:44,Jeremy Zucker,this is how you fall in love,1020
2023-03-20 21:44,OneRepublic,Sunshine,1860
2023-03-20 21:44,Jordy Searcy,Love & War in Your Twenties,3630
2023-03-20 21:44,Maroon 5,Daylight,2890
2023-03-20 21:44,Avicii,Wake Me Up,1940
2023-03-20 21:44,American Authors,What We Live For,2240
2023-03-20 21:44,GROUPLOVE,Tongue Tied,1460
2023-03-20 21:44,Marvin Gaye,Ain't No Mountain High Enough,4280
2023-03-20 21:44,benny blanco,You (with Marshmello & Vance Joy),169094
2023-03-20 21:45,The Mowgli's,Whatever Forever,22240
2023-03-20 21:48,Ed Sheeran,Beautiful People (feat. Khalid),197866
2023-03-20 21:52,Macklemore,Good Old Days (feat. Kesha),240506
2023-03-20 21:56,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),214265
2023-03-20 21:59,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",207346
2023-03-20 22:03,Travie McCoy,Billionaire (feat. Bruno Mars),211160
2023-03-20 22:04,Katy Perry,Roar,63064
2023-03-20 22:16,League of Legends,Piercing Light,38780
2023-03-20 22:40,Hillsong Instrumentals,Wonder - Upright Piano,248005
2023-03-20 22:44,Hillsong Instrumentals,Good Grace - Upright Piano,244970
2023-03-20 22:50,Hillsong Instrumentals,Beautiful Exchange,319666
2023-03-20 22:54,Hillsong Instrumentals,Came To My Rescue - Upright Piano,285090
2023-03-20 22:58,Hillsong Instrumentals,P E A C E - Grand Piano,218506
2023-03-20 23:03,Hillsong Instrumentals,Eagle's Wings - Grand Piano,316170
2023-03-20 23:09,Hillsong Instrumentals,Came To My Rescue,351306
2023-03-20 23:13,Hillsong Instrumentals,The Stand - Grand Piano,250559
2023-03-20 23:18,Hillsong Instrumentals,Seasons,271209
2023-03-20 23:21,Hillsong Instrumentals,Desert Song - Upright Piano,219474
2023-03-20 23:27,Hillsong Instrumentals,Like Incense (With Sometimes By Step),358226
2023-03-20 23:31,Hillsong Instrumentals,Stronger,242066
2023-03-20 23:35,Hillsong Instrumentals,Calvary - Upright Piano,226585
2023-03-20 23:41,Hillsong Instrumentals,Fire Fall Down - Upright Piano,320901
2023-03-20 23:48,Hillsong Instrumentals,As You Find Me,434677
2023-03-20 23:52,Hillsong Instrumentals,Christ Is Enough - Grand Piano,249237
2023-03-20 23:56,Hillsong Instrumentals,Every Breath,255605
2023-03-21 00:01,Hillsong Instrumentals,Seasons / O Come Let Us Adore Him - Upright Piano,276706
2023-03-21 00:07,Hillsong Instrumentals,Lord Send Revival,358887
2023-03-21 00:11,Hillsong Instrumentals,Sinking Deep - Grand Piano,267420
2023-03-21 00:17,Hillsong Instrumentals,All I Need Is You,364733
2023-03-21 00:21,Hillsong Instrumentals,New Wine - Grand Piano,216725
2023-03-21 00:25,Hillsong Instrumentals,"Jesus, What A Beautiful Name - Grand Piano",206783
2023-03-21 00:29,Hillsong Instrumentals,I Give You My Heart,238293
2023-03-21 00:33,Hillsong Instrumentals,Anchor - Upright Piano,289488
2023-03-21 00:38,Hillsong Instrumentals,Beneath The Waters (I Will Rise) - Grand Piano,284351
2023-03-21 00:42,Hillsong Instrumentals,Broken Into Beautiful - Grand Piano,258370
2023-03-21 00:46,Hillsong Instrumentals,Who You Say I Am,229598
2023-03-21 00:52,Hillsong Instrumentals,Oceans (Where Feet May Fail) - Upright Piano,318901
2023-03-21 00:56,Hillsong Instrumentals,The Passion,277153
2023-03-21 01:01,Hillsong Instrumentals,Here Now (Madness) - Upright Piano,296882
2023-03-21 01:05,Hillsong Instrumentals,Forever Reign - Upright Piano,258490
2023-03-21 01:10,Hillsong Instrumentals,Scandal Of Grace,246786
2023-03-21 01:15,Hillsong Instrumentals,Beneath The Waters,318213
2023-03-21 01:20,Hillsong Instrumentals,His Glory Appears,295306
2023-03-21 01:25,Hillsong Instrumentals,Take Heart - Grand Piano,289583
2023-03-21 01:32,Hillsong Instrumentals,No One But You,426504
2023-03-21 01:39,Hillsong Instrumentals,Behold (Then Sings My Soul) - Grand Piano,413826
2023-03-21 01:44,Hillsong Instrumentals,That's The Power - Grand Piano,288581
2023-03-21 01:50,Hillsong Instrumentals,Holy Ground,373748
2023-03-21 01:54,Hillsong Instrumentals,King Of Kings - Upright Piano,265510
2023-03-21 01:59,Hillsong Instrumentals,All I Need Is You - Upright Piano,282581
2023-03-21 02:03,Hillsong Instrumentals,Upper Room,249660
2023-03-21 02:09,Hillsong Instrumentals,From The Inside Out,342666
2023-03-21 02:14,Hillsong Instrumentals,Touch Of Heaven - Upright Piano,317342
2023-03-21 02:19,Hillsong Instrumentals,God is Able,287320
2023-03-21 02:24,Hillsong Instrumentals,Christ Is Enough,334440
2023-03-21 02:32,Hillsong Instrumentals,Touch Of Heaven,332138
2023-03-21 02:37,Hillsong Instrumentals,From The Inside Out - Upright Piano,335660
2023-03-21 02:43,Hillsong Instrumentals,Cornerstone,355333
2023-03-21 02:49,Hillsong Instrumentals,Made Me Glad,350813
2023-03-21 02:52,Hillsong Instrumentals,Who You Say I Am - Grand Piano,203274
2023-03-21 02:56,Hillsong Instrumentals,Lead Me To The Cross - Upright Piano,198225
2023-03-21 03:07,Hillsong Instrumentals,Hosanna,309920
2023-03-21 03:13,Hillsong Instrumentals,King Of Kings,288298
2023-03-21 03:18,Hillsong Instrumentals,Aftermath,289226
2023-03-21 03:24,Hillsong Instrumentals,Sinking Deep,347920
2023-03-21 03:37,Hillsong Instrumentals,So Will I (100 Billion X),446566
2023-03-21 03:43,Hillsong Instrumentals,Forever - Upright Piano,260598
2023-03-21 03:49,Hillsong Instrumentals,I Surrender,337066
2023-03-21 03:55,Hillsong Instrumentals,Anchor,317880
2023-03-21 04:06,Hillsong Instrumentals,What A Beautiful Name,305388
2023-03-21 04:09,Hillsong Instrumentals,The Passion - Upright Piano,224359
2023-03-21 04:16,Hillsong Instrumentals,Glorious Ruins,288400
2023-03-21 04:23,Hillsong Instrumentals,I Surrender,417587
2023-03-21 04:28,Hillsong Instrumentals,Mighty To Save - Grand Piano,270037
2023-03-21 04:33,Hillsong Instrumentals,As You Find Me - Upright Piano,320101
2023-03-21 04:39,Hillsong Instrumentals,Open Heaven (River Wild),342053
2023-03-21 04:45,Hillsong Instrumentals,Here Now (Madness),395640
2023-03-21 04:49,Hillsong Instrumentals,Desert Song,195920
2023-03-21 04:54,Hillsong Instrumentals,Take All Of Me,306306
2023-03-21 04:58,Hillsong Instrumentals,From Whom All Blessings Flow (Doxology),277153
2023-03-21 05:05,Hillsong Instrumentals,Highlands (Song Of Ascent) - Upright Piano,369795
2023-03-21 05:09,Hillsong Instrumentals,Holy Spirit Rain Down - Grand Piano,276437
2023-03-21 05:15,Hillsong Instrumentals,None But Jesus,317026
2023-03-21 05:21,Hillsong Instrumentals,Oceans (Where Feet May Fail),358253
2023-03-21 05:30,Hillsong Instrumentals,This Is Our God,551000
2023-03-21 05:35,Hillsong Instrumentals,I Will Praise You,310590
2023-03-21 05:40,Hillsong Instrumentals,Man of Sorrows,327160
2023-03-21 05:45,Hillsong Instrumentals,Our Father,290373
2023-03-21 05:52,Hillsong Instrumentals,Whole Heart (Hold Me Now),407185
2023-03-21 05:58,Hillsong Instrumentals,Good Grace,364831
2023-03-21 06:03,Hillsong Instrumentals,None But Jesus - Grand Piano,309737
2023-03-21 06:09,Hillsong Instrumentals,So Will I (100 Billion X) - Upright Piano,343381
2023-03-21 06:15,Hillsong Instrumentals,No Other Name - Grand Piano,358709
2023-03-21 06:20,Hillsong Instrumentals,I Give You My Heart - Upright Piano,294824
2023-03-21 06:24,Hillsong Instrumentals,Jesus Lover of My Soul,242013
2023-03-21 06:29,Hillsong Instrumentals,Awake My Soul,300187
2023-03-21 06:31,Hillsong Worship,Turn Your Eyes Upon Jesus,125320
2023-03-21 06:36,Hillsong Instrumentals,Still,295880
2023-03-21 06:43,Hillsong Instrumentals,Starts and Ends,396782
2023-03-21 06:48,Hillsong Instrumentals,Whole Heart (Hold Me Now) - Upright Piano,324317
2023-03-21 06:51,Hillsong Instrumentals,Hallelujah - Grand Piano,185304
2023-03-21 06:58,Hillsong Instrumentals,Highlands (Song Of Ascent),407928
2023-03-21 07:03,Hillsong Instrumentals,Awakening - Grand Piano,303423
2023-03-21 07:08,Hillsong Instrumentals,Saviour King - Upright Piano,265903
2023-03-21 07:15,Hillsong Instrumentals,Remembrance,309104
2023-03-21 07:20,Hillsong Instrumentals,Broken Vessels (Amazing Grace) - Grand Piano,304441
2023-03-21 07:26,Hillsong Instrumentals,Lead Me To The Cross,285093
2023-03-21 07:30,Hillsong Instrumentals,New Wine,263778
2023-03-21 07:35,Hillsong Instrumentals,Still - Grand Piano,290757
2023-03-21 07:38,Hillsong Instrumentals,Upper Room - Upright Piano,218617
2023-03-21 07:52,Hillsong Instrumentals,You'll Come,222067
2023-03-21 09:48,Lecrae,Set Me Free,177474
2023-03-21 09:51,Lecrae,Drown,200330
2023-03-21 11:21,Lecrae,Sunday Morning,192716
2023-03-21 11:23,Sleepermane,Night Owls,106674
2023-03-21 11:25,møndberg,Chasing The Sun,135191
2023-03-21 11:28,cxlt.,Fade Away,164000
2023-03-21 11:31,cxlt.,Close Your Eyes,170000
2023-03-21 11:34,xander.,Miss What We Had,178518
2023-03-21 11:36,Kanisan,lightwave,95985
2023-03-21 11:38,Lilac,I Want To See You Smile,121839
2023-03-21 11:40,Lucid Keys,Lost Symphonies,153809
2023-03-21 11:43,Lawrence Walther,Tiger Lily,139636
2023-03-21 11:45,Living Room,The Summit,130476
2023-03-21 11:47,Goson,Believe In Yourself,133541
2023-03-21 11:49,Casiio,Ancestral,96116
2023-03-21 11:51,Sitting Duck,Sweet Honey,168000
2023-03-21 11:55,BVG,Sunday Morning,192023
2023-03-21 11:57,Mindeliq,Afterglow,150035
2023-03-21 11:59,Casiio,Cycles,131522
2023-03-21 12:01,E I S U,Sheets,120038
2023-03-21 12:04,Ambulo,Submerge,165750
2023-03-21 12:06,Loafy Building,Prenma,136438
2023-03-21 12:09,softy,Bloom,155384
2023-03-21 12:13,Arbour,Patience,249113
2023-03-21 12:16,eugenio izzi,The autumn sea,150400
2023-03-21 12:18,Cosmic Koala,Soothe,143181
2023-03-21 12:20,BluntOne,Butterfly Nebula,115335
2023-03-21 12:23,Krynoze,Blooming Dales,166321
2023-03-21 12:24,Mvdb,Breeze,95372
2023-03-21 12:27,Mondo Loops,Dancing in the Dark,153000
2023-03-21 12:30,l'Outlander,Massa,175173
2023-03-21 12:32,idylla,timeless gift,149158
2023-03-21 12:34,Dontcry,Mind Pool,94330
2023-03-21 12:37,BVG,Memories,204023
2023-03-21 12:39,Lenny Loops,Near Space,108800
2023-03-21 12:42,Bcalm,hope,164000
2023-03-21 12:44,Osaki,Warm Colours,130005
2023-03-21 12:46,Purrple Cat,Exoplanet,145049
2023-03-21 12:48,Casiio,Pandora,108387
2023-03-21 12:50,mell-ø,Passage,110379
2023-03-21 12:53,eugenio izzi,Keep in touch,153913
2023-03-21 12:55,tender spring,holding,159375
2023-03-21 12:58,Tibeauthetraveler,Moving On,171870
2023-03-21 13:00,Miramare,Down The Port,121936
2023-03-21 13:04,Hevi,See You Again,224510
2023-03-21 13:06,Lenny Loops,Noctilucent,131200
2023-03-21 13:09,steezy prime,youth,143414
2023-03-21 13:10,Casiio,Heatwave,111308
2023-03-21 13:12,Lilac,Under A Wishing Sky,72296
2023-03-21 13:13,Mavine,Bird Watcher,86524
2023-03-21 13:16,Jhove,just around the corner,140616
2023-03-21 13:18,iamalex,Kiss Me,171940
2023-03-21 13:21,BVG,Constellations,142533
2023-03-21 13:23,Chau Sara,Mramor,138287
2023-03-21 13:27,Tonion,One Day,218333
2023-03-21 13:29,Mila Coolness,Far Away,159000
2023-03-21 13:31,Sling Dilly,Solstice,101739
2023-03-21 13:34,Purrple Cat,Puddle Jumping,188861
2023-03-21 13:37,softy,Downpour,168387
